,Seq#,ID#,Gender,M,R,F,FirstPurch,ChildBks,YouthBks,CookBks,DoItYBks,RefBks,ArtBks,GeogBks,ItalCook,ItalAtlas,ItalArt,Florence,Related Purchase,Mcode,Rcode,Fcode,Yes_Florence,No_Florence
3590,3591,29809,Female,278,14,2,18,1,0,1,0,0,0,1,1,0,0,0,2,200+,13+ mos.,2 books,0,1
3591,3592,29817,Female,272,12,4,36,1,0,0,0,1,0,0,0,0,0,0,0,200+,7-12 mos.,3+ books,0,1
3592,3593,29818,Female,36,14,2,22,1,0,0,0,0,0,0,1,0,0,0,1,26-50,13+ mos.,2 books,0,1
3593,3594,29823,Male,295,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,1 book,0,1
3594,3595,29825,Female,187,34,2,38,0,0,0,1,0,0,1,0,0,0,0,1,101-200,13+ mos.,2 books,0,1
3595,3596,29829,Female,144,10,7,30,1,1,1,2,0,1,1,0,0,0,0,2,101-200,7-12 mos.,3+ books,0,1
3596,3597,29847,Male,208,16,2,20,1,1,0,0,0,0,3,0,0,0,0,3,200+,13+ mos.,2 books,0,1
3597,3598,29856,Female,32,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,26-50,7-12 mos.,1 book,0,1
3598,3599,29876,Female,189,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,101-200,3-6 mos.,1 book,0,1
3599,3600,29879,Female,278,28,12,86,3,0,4,2,1,0,1,0,0,0,0,1,200+,13+ mos.,3+ books,0,1
3600,3601,29882,Female,285,16,1,16,0,0,0,0,1,0,0,0,0,0,0,0,200+,13+ mos.,1 book,0,1
3601,3602,29892,Female,334,4,7,36,0,0,1,0,0,0,0,0,0,0,1,0,200+,3-6 mos.,3+ books,1,0
3602,3603,29901,Female,251,14,2,20,1,0,1,0,0,0,0,0,0,0,0,0,200+,13+ mos.,2 books,0,1
3603,3604,29912,Male,109,4,2,8,0,0,0,0,0,1,0,0,0,0,0,1,101-200,3-6 mos.,2 books,0,1
3604,3605,29922,Female,146,30,1,30,0,0,0,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,1 book,0,1
3605,3606,29923,Female,314,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,1 book,0,1
3606,3607,29931,Female,325,10,2,14,0,0,1,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,2 books,0,1
3607,3608,29945,Female,149,24,2,28,0,0,1,0,0,1,1,0,0,0,0,2,101-200,13+ mos.,2 books,0,1
3608,3609,29959,Female,382,4,8,40,1,0,2,0,1,0,1,0,0,0,0,1,200+,3-6 mos.,3+ books,0,1
3609,3610,29961,Female,103,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,101-200,0-2 mos.,1 book,0,1
3610,3611,29962,Male,269,10,2,18,0,0,1,0,0,0,0,0,0,0,1,0,200+,7-12 mos.,2 books,1,0
3611,3612,29971,Female,271,12,2,18,0,0,0,0,0,5,0,0,0,0,1,5,200+,7-12 mos.,2 books,1,0
3612,3613,29972,Male,250,6,2,14,0,0,0,1,0,0,0,0,0,0,1,0,200+,3-6 mos.,2 books,1,0
3613,3614,30004,Male,275,26,12,64,3,0,3,1,1,0,0,1,0,0,0,1,200+,13+ mos.,3+ books,0,1
3614,3615,30007,Female,144,12,8,34,2,1,1,0,2,0,1,1,0,0,0,2,101-200,7-12 mos.,3+ books,0,1
3615,3616,30011,Female,20,22,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0-25,13+ mos.,1 book,0,1
3616,3617,30021,Female,208,2,10,60,1,2,2,2,1,0,3,0,0,1,0,4,200+,0-2 mos.,3+ books,0,1
3617,3618,30026,Male,288,2,5,16,1,0,0,0,0,0,0,0,0,0,0,0,200+,0-2 mos.,3+ books,0,1
3618,3619,30029,Male,328,8,12,70,2,0,2,1,1,0,1,0,0,0,0,1,200+,7-12 mos.,3+ books,0,1
3619,3620,30030,Female,290,16,6,30,0,0,2,0,3,0,0,0,0,0,0,0,200+,13+ mos.,3+ books,0,1
3620,3621,30037,Female,75,16,2,22,1,0,0,0,1,0,0,0,0,0,0,0,51-100,13+ mos.,2 books,0,1
3621,3622,30050,Female,166,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,101-200,7-12 mos.,1 book,0,1
3622,3623,30052,Female,205,6,12,38,3,2,3,1,0,1,2,0,0,1,0,4,200+,3-6 mos.,3+ books,0,1
3623,3624,30053,Female,229,2,2,8,0,0,0,0,0,1,0,0,0,0,0,1,200+,0-2 mos.,2 books,0,1
3624,3625,30081,Female,271,16,1,16,0,0,0,1,0,1,0,0,0,0,0,1,200+,13+ mos.,1 book,0,1
3625,3626,30083,Female,262,8,11,30,4,1,2,0,0,1,0,0,1,0,0,2,200+,7-12 mos.,3+ books,0,1
3626,3627,30099,Female,319,6,2,14,1,0,0,0,0,1,1,0,0,0,0,2,200+,3-6 mos.,2 books,0,1
3627,3628,30102,Male,199,8,2,10,0,0,0,0,0,1,2,0,0,0,0,3,101-200,7-12 mos.,2 books,0,1
3628,3629,30108,Female,157,2,3,16,1,0,0,0,0,0,0,0,0,0,0,0,101-200,0-2 mos.,3+ books,0,1
3629,3630,30112,Female,40,10,2,16,1,0,0,0,0,1,0,0,0,0,0,1,26-50,7-12 mos.,2 books,0,1
3630,3631,30114,Female,184,26,8,44,0,0,1,3,0,0,0,1,0,0,0,1,101-200,13+ mos.,3+ books,0,1
3631,3632,30151,Male,76,12,4,32,2,0,0,1,0,1,0,1,0,0,0,2,51-100,7-12 mos.,3+ books,0,1
3632,3633,30160,Female,308,14,1,14,0,0,0,1,0,0,0,0,0,0,0,0,200+,13+ mos.,1 book,0,1
3633,3634,30163,Female,330,32,8,50,1,2,2,0,0,0,2,0,0,0,0,2,200+,13+ mos.,3+ books,0,1
3634,3635,30171,Male,327,10,11,64,1,0,1,1,2,0,1,0,1,0,0,2,200+,7-12 mos.,3+ books,0,1
3635,3636,30185,Female,171,4,2,6,0,0,0,0,0,0,0,1,0,0,0,1,101-200,3-6 mos.,2 books,0,1
3636,3637,30192,Female,152,2,2,8,0,0,0,0,0,1,0,0,0,0,0,1,101-200,0-2 mos.,2 books,0,1
3637,3638,30203,Male,222,16,6,50,1,0,1,0,0,0,0,0,0,0,0,0,200+,13+ mos.,3+ books,0,1
3638,3639,30204,Female,294,12,1,12,0,0,0,0,0,0,1,0,0,0,0,1,200+,7-12 mos.,1 book,0,1
3639,3640,30225,Female,91,6,1,6,0,0,0,0,0,1,0,0,0,0,0,1,51-100,3-6 mos.,1 book,0,1
3640,3641,30226,Female,73,8,2,16,1,0,0,0,0,1,0,0,0,0,0,1,51-100,7-12 mos.,2 books,0,1
3641,3642,30244,Male,123,12,1,12,0,0,0,0,0,0,1,0,0,0,0,1,101-200,7-12 mos.,1 book,0,1
3642,3643,30259,Female,43,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,26-50,7-12 mos.,1 book,0,1
3643,3644,30262,Female,417,12,8,36,3,1,2,0,0,1,2,0,0,0,0,3,200+,7-12 mos.,3+ books,0,1
3644,3645,30278,Female,164,4,2,8,0,0,0,0,0,0,0,1,0,0,0,1,101-200,3-6 mos.,2 books,0,1
3645,3646,30284,Female,223,6,2,14,0,1,0,0,0,0,0,0,0,0,0,0,200+,3-6 mos.,2 books,0,1
3646,3647,30293,Male,88,4,2,10,0,0,0,0,0,0,0,1,0,0,0,1,51-100,3-6 mos.,2 books,0,1
3647,3648,30298,Female,77,12,5,36,2,0,0,0,0,0,0,0,0,0,0,0,51-100,7-12 mos.,3+ books,0,1
3648,3649,30302,Female,133,8,7,42,0,0,2,1,2,0,0,0,0,1,0,1,101-200,7-12 mos.,3+ books,0,1
3649,3650,30306,Female,180,16,3,28,1,0,1,0,0,0,0,1,0,0,0,1,101-200,13+ mos.,3+ books,0,1
3650,3651,30316,Male,225,10,4,30,0,0,1,2,0,1,0,0,0,0,0,1,200+,7-12 mos.,3+ books,0,1
3651,3652,30317,Male,374,10,8,38,2,1,3,0,0,1,3,1,0,1,0,6,200+,7-12 mos.,3+ books,0,1
3652,3653,30351,Male,81,12,2,20,0,0,0,1,0,1,0,0,0,0,0,1,51-100,7-12 mos.,2 books,0,1
3653,3654,30353,Male,44,10,1,10,0,0,0,0,0,0,0,1,0,0,0,1,26-50,7-12 mos.,1 book,0,1
3654,3655,30380,Male,117,12,2,14,1,0,0,0,0,0,1,0,0,0,0,1,101-200,7-12 mos.,2 books,0,1
3655,3656,30381,Female,215,6,1,6,0,0,0,0,0,1,0,0,0,0,0,1,200+,3-6 mos.,1 book,0,1
3656,3657,30384,Male,100,6,1,6,0,0,0,0,0,1,0,0,0,0,0,1,51-100,3-6 mos.,1 book,0,1
3657,3658,30392,Female,26,10,1,10,0,0,0,0,0,0,0,1,0,0,0,1,26-50,7-12 mos.,1 book,0,1
3658,3659,30425,Female,99,26,2,32,0,1,0,0,1,1,0,1,0,0,0,2,51-100,13+ mos.,2 books,0,1
3659,3660,30431,Male,57,2,1,2,0,0,0,0,0,1,1,0,0,0,0,2,51-100,0-2 mos.,1 book,0,1
3660,3661,30441,Male,162,4,2,10,0,0,0,0,0,1,1,0,0,0,0,2,101-200,3-6 mos.,2 books,0,1
3661,3662,30442,Female,420,16,11,70,4,0,3,1,1,0,6,0,0,0,0,6,200+,13+ mos.,3+ books,0,1
3662,3663,30460,Female,110,16,2,24,2,0,0,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,2 books,0,1
3663,3664,30469,Female,278,8,9,28,0,1,2,2,0,0,1,0,1,0,0,2,200+,7-12 mos.,3+ books,0,1
3664,3665,30489,Female,142,22,2,28,0,0,1,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,2 books,0,1
3665,3666,30490,Female,207,14,5,40,3,2,0,0,0,0,0,0,0,0,0,0,200+,13+ mos.,3+ books,0,1
3666,3667,30498,Female,247,16,1,16,0,0,1,0,0,1,0,0,0,0,0,1,200+,13+ mos.,1 book,0,1
3667,3668,30503,Female,459,16,12,58,3,1,1,2,2,0,4,0,0,1,0,5,200+,13+ mos.,3+ books,0,1
3668,3669,30516,Female,199,12,2,18,1,0,0,0,0,0,2,0,0,0,0,2,101-200,7-12 mos.,2 books,0,1
3669,3670,30517,Male,33,12,1,12,0,0,0,0,0,0,0,0,0,0,1,0,26-50,7-12 mos.,1 book,1,0
3670,3671,30520,Male,36,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,26-50,3-6 mos.,1 book,0,1
3671,3672,30522,Female,138,8,7,44,0,0,4,2,0,0,0,0,0,0,0,0,101-200,7-12 mos.,3+ books,0,1
3672,3673,30524,Male,246,4,2,6,0,0,0,0,0,2,0,0,0,0,0,2,200+,3-6 mos.,2 books,0,1
3673,3674,30547,Female,108,8,3,26,0,0,1,0,0,0,1,0,0,0,0,1,101-200,7-12 mos.,3+ books,0,1
3674,3675,30548,Male,146,10,1,10,0,0,0,0,0,2,0,0,0,0,0,2,101-200,7-12 mos.,1 book,0,1
3675,3676,30556,Female,88,12,2,16,0,1,0,0,0,0,0,0,0,0,0,0,51-100,7-12 mos.,2 books,0,1
3676,3677,30557,Female,42,10,2,14,0,0,0,1,0,0,0,0,0,0,0,0,26-50,7-12 mos.,2 books,0,1
3677,3678,30559,Female,135,2,1,2,0,0,0,0,0,0,1,0,0,0,0,1,101-200,0-2 mos.,1 book,0,1
3678,3679,30566,Male,237,2,8,24,2,0,0,0,0,0,0,0,0,0,0,0,200+,0-2 mos.,3+ books,0,1
3679,3680,30578,Female,348,14,8,58,0,0,5,0,2,0,0,0,0,0,0,0,200+,13+ mos.,3+ books,0,1
3680,3681,30588,Female,156,16,1,16,1,0,0,0,0,0,1,1,0,0,0,2,101-200,13+ mos.,1 book,0,1
3681,3682,30589,Female,384,14,8,42,1,0,1,3,2,1,1,0,1,0,0,3,200+,13+ mos.,3+ books,0,1
3682,3683,30590,Female,107,12,1,12,0,0,0,0,0,1,0,0,0,0,0,1,101-200,7-12 mos.,1 book,0,1
3683,3684,30601,Male,167,32,2,34,1,0,0,0,0,2,0,0,0,0,0,2,101-200,13+ mos.,2 books,0,1
3684,3685,30603,Male,66,2,2,8,0,0,0,0,0,2,0,0,0,0,0,2,51-100,0-2 mos.,2 books,0,1
3685,3686,30609,Female,103,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,101-200,7-12 mos.,1 book,0,1
3686,3687,30610,Male,259,8,2,10,0,0,0,0,0,2,2,0,0,0,0,4,200+,7-12 mos.,2 books,0,1
3687,3688,30614,Female,221,10,5,28,1,0,1,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,3+ books,0,1
3688,3689,30616,Female,83,14,2,20,0,1,0,0,0,0,1,0,0,0,0,1,51-100,13+ mos.,2 books,0,1
3689,3690,30644,Male,49,12,1,12,0,0,0,0,0,2,0,0,0,0,0,2,26-50,7-12 mos.,1 book,0,1
3690,3691,30650,Male,339,28,4,50,0,0,3,0,1,2,1,0,0,0,0,3,200+,13+ mos.,3+ books,0,1
3691,3692,30659,Female,74,14,2,22,0,0,0,1,0,0,0,0,0,0,0,0,51-100,13+ mos.,2 books,0,1
3692,3693,30669,Female,212,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,200+,3-6 mos.,1 book,0,1
3693,3694,30718,Male,110,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,101-200,7-12 mos.,1 book,0,1
3694,3695,30727,Female,161,30,1,30,1,0,0,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,1 book,0,1
3695,3696,30732,Female,161,14,3,26,0,0,1,1,0,0,0,0,0,0,0,0,101-200,13+ mos.,3+ books,0,1
3696,3697,30739,Male,131,30,4,40,0,0,2,1,0,0,0,0,0,0,0,0,101-200,13+ mos.,3+ books,0,1
3697,3698,30753,Female,311,12,1,12,0,0,0,0,0,0,3,0,0,0,0,3,200+,7-12 mos.,1 book,0,1
3698,3699,30758,Female,105,16,2,24,0,0,0,0,0,1,0,0,0,0,0,1,101-200,13+ mos.,2 books,0,1
3699,3700,30763,Female,113,10,2,14,0,0,1,0,0,0,0,0,0,0,0,0,101-200,7-12 mos.,2 books,0,1
3700,3701,30783,Female,103,18,1,18,0,0,0,1,0,0,0,0,0,0,0,0,101-200,13+ mos.,1 book,0,1
3701,3702,30785,Female,287,12,10,44,1,1,3,1,0,0,0,1,0,1,0,2,200+,7-12 mos.,3+ books,0,1
3702,3703,30787,Female,99,14,3,30,1,1,1,0,0,0,0,0,0,0,0,0,51-100,13+ mos.,3+ books,0,1
3703,3704,30788,Male,316,34,7,48,1,0,2,1,0,0,1,0,0,1,0,2,200+,13+ mos.,3+ books,0,1
3704,3705,30792,Female,249,26,2,28,0,0,1,0,0,1,0,0,0,0,0,1,200+,13+ mos.,2 books,0,1
3705,3706,30803,Female,85,26,2,34,0,0,1,0,0,0,2,0,0,0,0,2,51-100,13+ mos.,2 books,0,1
3706,3707,30807,Female,46,12,1,12,0,0,0,0,0,0,0,1,0,0,0,1,26-50,7-12 mos.,1 book,0,1
3707,3708,30810,Male,221,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,200+,3-6 mos.,2 books,0,1
3708,3709,30819,Male,204,26,2,32,0,1,0,1,0,0,1,0,0,0,0,1,200+,13+ mos.,2 books,0,1
3709,3710,30827,Female,158,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0,101-200,3-6 mos.,2 books,0,1
3710,3711,30834,Female,326,12,4,28,1,0,1,0,0,0,0,1,0,0,0,1,200+,7-12 mos.,3+ books,0,1
3711,3712,30842,Female,52,14,2,20,1,0,1,0,0,0,0,0,0,0,0,0,51-100,13+ mos.,2 books,0,1
3712,3713,30877,Female,59,8,1,8,0,0,0,0,0,1,0,0,0,0,0,1,51-100,7-12 mos.,1 book,0,1
3713,3714,30894,Female,153,32,10,58,1,1,1,1,1,0,0,0,0,0,0,0,101-200,13+ mos.,3+ books,0,1
3714,3715,30897,Female,230,10,1,10,0,0,0,0,0,2,0,0,0,0,0,2,200+,7-12 mos.,1 book,0,1
3715,3716,30899,Female,233,12,1,12,0,0,0,0,0,2,0,0,0,0,0,2,200+,7-12 mos.,1 book,0,1
3716,3717,30908,Female,281,10,2,14,0,1,0,0,0,2,0,0,0,0,0,2,200+,7-12 mos.,2 books,0,1
3717,3718,30909,Female,153,16,8,32,1,1,2,1,0,0,0,0,1,0,0,1,101-200,13+ mos.,3+ books,0,1
3718,3719,30913,Female,91,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0,51-100,13+ mos.,1 book,0,1
3719,3720,30927,Female,350,12,8,50,2,1,1,1,1,0,1,0,1,0,0,2,200+,7-12 mos.,3+ books,0,1
3720,3721,30945,Female,452,10,12,60,3,1,2,1,0,0,1,0,0,0,0,1,200+,7-12 mos.,3+ books,0,1
3721,3722,30966,Female,165,32,1,32,1,0,0,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,1 book,0,1
3722,3723,30969,Female,202,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,1 book,0,1
3723,3724,30973,Male,283,14,4,22,1,0,2,0,0,0,1,0,0,0,0,1,200+,13+ mos.,3+ books,0,1
3724,3725,30976,Female,181,4,3,18,0,0,1,0,0,0,0,0,0,0,0,0,101-200,3-6 mos.,3+ books,0,1
3725,3726,30982,Female,310,2,3,18,0,0,1,0,0,0,0,0,0,0,0,0,200+,0-2 mos.,3+ books,0,1
3726,3727,30983,Female,280,12,11,60,2,0,3,1,0,0,1,0,2,0,0,3,200+,7-12 mos.,3+ books,0,1
3727,3728,30989,Male,134,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0,101-200,3-6 mos.,2 books,0,1
3728,3729,30996,Female,165,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,101-200,7-12 mos.,1 book,0,1
3729,3730,31021,Female,115,8,1,8,0,0,0,0,0,0,1,0,0,0,0,1,101-200,7-12 mos.,1 book,0,1
3730,3731,31036,Female,250,14,2,16,0,0,0,0,1,0,0,0,0,0,0,0,200+,13+ mos.,2 books,0,1
3731,3732,31043,Male,237,22,1,22,0,0,0,1,0,0,0,0,0,0,0,0,200+,13+ mos.,1 book,0,1
3732,3733,31046,Female,175,12,1,12,0,0,0,0,0,0,2,0,0,0,0,2,101-200,7-12 mos.,1 book,0,1
3733,3734,31047,Male,178,24,1,24,1,0,0,0,0,0,0,1,0,0,0,1,101-200,13+ mos.,1 book,0,1
3734,3735,31048,Male,102,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,101-200,7-12 mos.,1 book,0,1
3735,3736,31057,Female,76,6,1,6,0,0,0,0,0,1,0,0,0,0,1,1,51-100,3-6 mos.,1 book,1,0
3736,3737,31060,Female,53,6,2,10,0,0,0,0,0,0,0,0,0,0,1,0,51-100,3-6 mos.,2 books,1,0
3737,3738,31062,Female,137,14,1,14,0,0,1,0,0,0,0,0,0,0,1,0,101-200,13+ mos.,1 book,1,0
3738,3739,31063,Female,292,12,1,12,0,0,0,0,0,0,0,0,0,0,1,0,200+,7-12 mos.,1 book,1,0
3739,3740,31070,Female,45,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0,26-50,13+ mos.,1 book,0,1
3740,3741,31074,Female,312,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0,200+,13+ mos.,1 book,0,1
3741,3742,31093,Female,363,14,7,56,3,0,1,2,1,0,2,0,0,0,0,2,200+,13+ mos.,3+ books,0,1
3742,3743,31106,Female,170,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,1 book,0,1
3743,3744,31122,Female,190,6,12,48,0,2,4,0,0,0,0,0,0,1,0,1,101-200,3-6 mos.,3+ books,0,1
3744,3745,31123,Female,189,10,4,28,2,0,0,1,0,0,0,1,0,0,0,1,101-200,7-12 mos.,3+ books,0,1
3745,3746,31124,Male,291,6,2,14,0,0,1,0,0,1,0,0,0,0,0,1,200+,3-6 mos.,2 books,0,1
3746,3747,31127,Female,215,32,10,56,4,1,2,0,1,0,0,0,0,0,0,0,200+,13+ mos.,3+ books,0,1
3747,3748,31129,Female,182,12,1,12,0,0,0,0,0,0,1,0,0,0,0,1,101-200,7-12 mos.,1 book,0,1
3748,3749,31143,Female,139,6,8,38,1,2,0,0,0,0,0,0,1,1,0,2,101-200,3-6 mos.,3+ books,0,1
3749,3750,31152,Female,272,26,2,32,0,0,1,0,0,0,0,0,0,0,0,0,200+,13+ mos.,2 books,0,1
3750,3751,31156,Male,318,14,8,36,2,1,3,0,1,0,1,0,1,0,0,2,200+,13+ mos.,3+ books,0,1
3751,3752,31158,Male,227,18,1,18,0,0,1,0,0,0,2,0,0,0,0,2,200+,13+ mos.,1 book,0,1
3752,3753,31159,Female,292,14,5,42,1,1,2,0,0,0,0,0,0,0,0,0,200+,13+ mos.,3+ books,0,1
3753,3754,31161,Female,306,14,12,56,1,1,1,3,0,0,0,0,0,0,0,0,200+,13+ mos.,3+ books,0,1
3754,3755,31165,Male,113,10,1,10,0,0,0,0,0,0,0,1,0,0,0,1,101-200,7-12 mos.,1 book,0,1
3755,3756,31171,Female,327,12,3,28,1,0,1,0,0,0,0,0,0,0,1,0,200+,7-12 mos.,3+ books,1,0
3756,3757,31178,Female,81,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,51-100,3-6 mos.,2 books,0,1
3757,3758,31180,Female,387,6,11,66,1,0,1,4,0,1,2,0,2,0,1,5,200+,3-6 mos.,3+ books,1,0
3758,3759,31188,Male,195,6,2,14,1,0,0,0,0,0,0,0,0,0,1,0,101-200,3-6 mos.,2 books,1,0
3759,3760,31194,Female,226,30,11,58,2,2,3,1,0,1,0,1,2,0,0,4,200+,13+ mos.,3+ books,0,1
3760,3761,31198,Female,145,10,1,10,0,0,0,0,0,1,0,1,0,0,1,2,101-200,7-12 mos.,1 book,1,0
3761,3762,31204,Female,270,14,2,18,0,0,0,1,1,1,1,0,0,0,1,2,200+,13+ mos.,2 books,1,0
3762,3763,31209,Female,233,22,3,32,1,1,0,1,0,1,0,0,0,0,0,1,200+,13+ mos.,3+ books,0,1
3763,3764,31215,Male,222,14,7,40,0,1,1,3,0,0,0,0,0,0,1,0,200+,13+ mos.,3+ books,1,0
3764,3765,31225,Female,251,10,10,64,3,0,0,1,1,0,0,0,0,0,0,0,200+,7-12 mos.,3+ books,0,1
3765,3766,31226,Male,25,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0-25,7-12 mos.,1 book,0,1
3766,3767,31236,Male,65,14,1,14,0,0,0,0,0,0,0,0,0,0,1,0,51-100,13+ mos.,1 book,1,0
3767,3768,31237,Female,152,34,7,56,1,1,3,0,1,0,0,0,0,0,0,0,101-200,13+ mos.,3+ books,0,1
3768,3769,31246,Male,182,12,3,26,0,0,2,0,0,0,1,0,0,0,0,1,101-200,7-12 mos.,3+ books,0,1
3769,3770,31249,Female,164,32,4,52,0,0,1,1,0,0,0,0,0,0,0,0,101-200,13+ mos.,3+ books,0,1
3770,3771,31250,Female,67,14,4,26,1,0,1,0,0,0,0,0,0,0,0,0,51-100,13+ mos.,3+ books,0,1
3771,3772,31257,Female,220,14,1,14,0,1,0,0,0,0,0,0,0,0,0,0,200+,13+ mos.,1 book,0,1
3772,3773,31261,Female,186,14,3,30,1,0,1,0,0,1,0,0,0,0,0,1,101-200,13+ mos.,3+ books,0,1
3773,3774,31269,Male,70,10,4,30,0,0,1,0,1,0,0,0,0,0,0,0,51-100,7-12 mos.,3+ books,0,1
3774,3775,31270,Female,292,14,12,76,2,2,3,1,0,0,0,0,0,0,0,0,200+,13+ mos.,3+ books,0,1
3775,3776,31276,Female,287,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,200+,3-6 mos.,1 book,0,1
3776,3777,31279,Male,162,8,10,50,3,0,2,3,0,0,1,0,0,0,0,1,101-200,7-12 mos.,3+ books,0,1
3777,3778,31282,Female,247,4,2,12,0,0,0,0,0,1,0,0,0,0,0,1,200+,3-6 mos.,2 books,0,1
3778,3779,31284,Female,133,4,6,38,0,0,0,2,1,0,0,0,0,0,0,0,101-200,3-6 mos.,3+ books,0,1
3779,3780,31287,Female,316,14,2,20,0,1,0,0,1,0,0,0,0,0,0,0,200+,13+ mos.,2 books,0,1
3780,3781,31294,Male,174,8,6,36,0,1,2,1,0,0,0,0,0,0,0,0,101-200,7-12 mos.,3+ books,0,1
3781,3782,31295,Female,171,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,1 book,0,1
3782,3783,31298,Male,137,14,2,22,2,0,0,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,2 books,0,1
3783,3784,31304,Male,171,4,2,8,0,0,0,0,0,0,0,0,0,0,1,0,101-200,3-6 mos.,2 books,1,0
3784,3785,31315,Male,165,16,2,20,1,0,1,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,2 books,0,1
3785,3786,31316,Female,401,12,8,50,1,1,2,1,0,0,2,0,0,0,0,2,200+,7-12 mos.,3+ books,0,1
3786,3787,31317,Female,250,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,2 books,0,1
3787,3788,31323,Female,222,8,5,30,0,0,1,1,0,1,0,0,0,0,0,1,200+,7-12 mos.,3+ books,0,1
3788,3789,31329,Male,104,10,3,24,0,0,1,0,0,1,0,0,0,0,0,1,101-200,7-12 mos.,3+ books,0,1
3789,3790,31341,Female,43,14,2,16,1,0,0,0,1,1,1,0,0,0,0,2,26-50,13+ mos.,2 books,0,1
3790,3791,31356,Female,459,6,11,32,0,0,4,0,0,0,4,0,0,0,0,4,200+,3-6 mos.,3+ books,0,1
3791,3792,31357,Female,270,14,2,16,0,0,2,0,0,0,1,0,0,0,0,1,200+,13+ mos.,2 books,0,1
3792,3793,31359,Female,256,12,2,18,1,0,0,0,0,0,0,1,0,0,0,1,200+,7-12 mos.,2 books,0,1
3793,3794,31366,Female,231,24,2,30,0,0,0,0,2,0,0,0,0,0,0,0,200+,13+ mos.,2 books,0,1
3794,3795,31377,Female,24,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0-25,0-2 mos.,1 book,0,1
3795,3796,31379,Female,424,24,9,48,2,1,3,2,0,0,0,0,0,0,0,0,200+,13+ mos.,3+ books,0,1
3796,3797,31381,Female,206,18,2,26,0,0,0,1,1,0,0,0,0,0,0,0,200+,13+ mos.,2 books,0,1
3797,3798,31386,Female,126,20,1,20,0,0,0,1,0,0,0,0,0,0,0,0,101-200,13+ mos.,1 book,0,1
3798,3799,31388,Male,239,16,7,52,1,3,0,2,0,0,2,0,0,0,0,2,200+,13+ mos.,3+ books,0,1
3799,3800,31393,Female,306,28,12,82,2,1,2,4,1,1,0,0,0,0,0,1,200+,13+ mos.,3+ books,0,1
3800,3801,31410,Male,323,12,6,34,0,0,1,3,0,0,1,1,0,0,1,2,200+,7-12 mos.,3+ books,1,0
3801,3802,31415,Male,271,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,1 book,0,1
3802,3803,31416,Female,276,12,2,14,1,0,0,0,0,0,0,1,0,0,0,1,200+,7-12 mos.,2 books,0,1
3803,3804,31422,Female,64,14,1,14,0,0,0,0,1,0,0,0,0,0,1,0,51-100,13+ mos.,1 book,1,0
3804,3805,31436,Female,279,8,2,16,0,1,0,0,0,0,0,0,0,0,1,0,200+,7-12 mos.,2 books,1,0
3805,3806,31439,Female,116,6,7,30,3,0,1,0,0,0,0,0,0,0,0,0,101-200,3-6 mos.,3+ books,0,1
3806,3807,31442,Female,311,10,2,16,0,1,0,0,0,0,3,0,0,0,0,3,200+,7-12 mos.,2 books,0,1
3807,3808,31446,Female,160,12,1,12,0,0,0,0,0,0,1,0,0,0,0,1,101-200,7-12 mos.,1 book,0,1
